Exploration Rewards Std,(Previous) Eval Time (s),Test Rewards Min,Train Time (s),Exploration Returns Mean,Number of train steps total,Q Predictions Min,Exploration Rewards Min,Number of rollouts total,V Predictions Max,Test Rewards Max,Epoch,Policy log std Mean,Test Returns Max,Log Pis Min,V Predictions Min,Test Returns Mean,Exploration Returns Std,Number of env steps total,Total Train Time (s),Policy Loss,Test Rewards Std,V Predictions Std,Policy mu Max,Policy mu Mean,V Predictions Mean,Log Pis Max,Test Actions Std,Test Returns Std,Policy log std Max,VF Loss,Log Pis Mean,Exploration Actions Min,Sample Time (s),Test Actions Max,AverageReturn,Test Rewards Mean,Q Predictions Max,Policy mu Min,Q Predictions Mean,QF Loss,Exploration Actions Mean,Test Returns Min,Policy log std Min,Q Predictions Std,Exploration Rewards Mean,Exploration Rewards Max,Epoch Time (s),Exploration Returns Min,Policy mu Std,Test Actions Mean,Test Actions Min,Exploration Returns Max,Exploration Actions Std,Num Paths,Policy log std Std,Log Pis Std,Exploration Actions Max
0.0,1.1955876173451543,1.0,17.32360669784248,23.3953488372,41873,22.0278,4.0,7622,26.8064,1.0,41,-0.137082,6.0,-1.40306,22.5029,6.0,12.1313346624,42000,821.0507510779426,0.0418458,0.0,0.697194,-0.0734921,-0.0794162,24.4126,-0.393391,0.00213528,0.0,-0.136094,0.0173808,-0.677577,-0.998455,0.6286257021129131,0.127155,6.0,1.0,26.1245,-0.0894352,23.7867,64.8216,-0.00470116,6.0,-0.137967,0.71047,4.0,4.0,19.147820017300546,12.0,0.00316114,0.123131,0.120733,72.0,0.589852,172,0.000437169,0.149708,0.996574
0.0,1.174847574904561,1.0,17.454299811273813,22.3910614525,42873,22.5983,4.0,7801,28.6688,1.0,42,-0.145922,8.0,-0.964147,23.7892,7.96031746032,13.0629386828,43000,840.30613226071,-0.158312,0.0,0.486417,0.17207,0.129207,25.0884,-0.267269,0.00175005,0.19521228375,-0.14429,0.0701228,-0.65443,-0.993756,0.6320221768692136,0.0714711,7.96031746032,1.0,27.5487,0.117807,24.1578,90.6128,0.0400844,7.0,-0.147023,0.532775,4.0,4.0,19.261169563047588,12.0,0.0109992,0.0692047,0.0669073,84.0,0.58469,179,0.000683898,0.181471,0.996397
0.0,1.1694953376427293,1.0,17.527610121294856,22.6666666667,43873,22.9976,4.0,7978,26.524,1.0,43,-0.134883,7.0,-1.01275,23.834,7.0,12.1286263919,44000,859.6806984916329,-0.083301,0.0,0.340066,0.102185,0.0721473,25.1152,-0.411238,0.0106112,0.0,-0.133997,0.025325,-0.691973,-0.990717,0.6385202305391431,-0.0854657,7.0,1.0,25.6425,0.0660716,24.3047,104.01,-0.0139275,7.0,-0.136041,0.353135,4.0,4.0,19.33562568947673,12.0,0.0048699,-0.0989791,-0.11874,72.0,0.587878,177,0.000541184,0.113963,0.989995
0.0,1.2088961247354746,1.0,17.690284854732454,22.7885714286,44873,22.3587,4.0,8153,24.9295,1.0,44,-0.139897,8.0,-2.22618,22.5793,7.64885496183,13.5121484266,45000,879.23950907588,0.230088,0.0,0.24634,-0.0775788,-0.0959792,23.8831,-0.318233,0.00203354,0.477328189339,-0.137956,0.147628,-0.696001,-0.995311,0.6317065665498376,0.0791136,7.64885496183,1.0,24.4027,-0.152272,23.4354,92.4428,-0.0286927,7.0,-0.145099,0.360293,4.0,4.0,19.530887546017766,12.0,0.0173348,0.0759447,0.0736634,88.0,0.568319,175,0.00154142,0.212362,0.997537
0.0,1.2372198989614844,1.0,17.863283889368176,22.1436464088,45873,21.703,4.0,8334,26.0965,1.0,45,-0.137583,13.0,-1.43727,22.662,11.6744186047,13.2998286853,46000,898.981464044191,-0.142179,0.0,0.526667,0.121456,0.0842912,24.8299,-0.33985,0.00175217,0.654889666992,-0.136712,0.0716105,-0.672142,-0.994736,0.6315513541921973,0.0331866,11.6744186047,1.0,25.0465,0.0737099,23.912,87.6913,-0.00275495,11.0,-0.139249,0.506976,4.0,4.0,19.732055142521858,12.0,0.00960966,0.0283299,0.0268538,92.0,0.601974,181,0.000648539,0.157238,0.994711
0.0,1.2479306925088167,1.0,17.750178821384907,22.8114285714,46873,22.889,4.0,8509,26.8001,1.0,46,-0.138402,9.0,-0.951943,23.5487,8.51694915254,14.3189738545,47000,918.5884342612699,-0.0297695,0.0,0.42121,0.0482562,0.0322651,24.8079,-0.470896,0.00226936,0.499712643654,-0.137968,0.0134925,-0.666655,-0.990813,0.6309517659246922,0.0666965,8.51694915254,1.0,26.2643,0.0253361,24.0809,95.5912,0.0226763,8.0,-0.140438,0.458839,4.0,4.0,19.629061279818416,12.0,0.00605656,0.0606647,0.0579768,92.0,0.579832,175,0.000456928,0.105712,0.996198
0.0,1.2260812940075994,1.0,17.6528732618317,20.3673469388,47873,21.8585,4.0,8705,27.2448,1.0,47,-0.13845,7.0,-0.944621,22.6907,6.74496644295,10.3187838976,48000,938.0873410571367,-0.13478,0.0,0.442808,0.103493,0.0651893,25.1194,-0.366275,0.00173411,0.435880077346,-0.137912,0.0636369,-0.671239,-0.99105,0.6393672898411751,0.106005,6.74496644295,1.0,26.3456,0.0570863,24.2264,84.7782,-0.0190496,6.0,-0.1414,0.427377,4.0,4.0,19.518321845680475,12.0,0.0104673,0.103191,0.100844,64.0,0.592803,196,0.00053773,0.119925,0.996551
0.0,1.2071795053780079,1.0,17.981436543166637,23.6470588235,48873,22.0762,4.0,8875,25.8208,1.0,48,-0.143307,12.0,-2.85701,22.7682,11.2696629213,15.4056566253,49000,957.8162702079862,0.110297,0.0,0.427173,0.130478,0.108137,24.638,-0.3216,0.00283764,0.514160053422,-0.142678,0.0505363,-0.686072,-0.991672,0.6176536362618208,0.0317442,11.2696629213,1.0,25.1883,0.100662,24.028,85.3489,0.0619995,10.0,-0.145607,0.436932,4.0,4.0,19.806269684806466,8.0,0.00536065,0.0274287,0.0220857,96.0,0.585621,170,0.000570569,0.251426,0.996216
0.0,1.1306957649067044,1.0,17.753580637276173,22.4719101124,49873,21.9093,4.0,9053,26.6698,1.0,49,-0.142538,7.0,-0.859353,22.6002,6.98611111111,12.9511527296,50000,977.381914196536,0.0477985,0.0,0.51685,0.0349432,0.0278542,24.4185,-0.489368,0.00257878,0.117029857961,-0.138546,0.011358,-0.683497,-0.994034,0.6293525444343686,0.101106,6.98611111111,1.0,26.0194,0.0171329,23.7899,87.9359,0.0276062,6.0,-0.144377,0.497269,4.0,4.0,19.513628946617246,12.0,0.00494626,0.0980484,0.0939684,88.0,0.595708,178,0.0014549,0.0830555,0.988972
0.0,1.182808168232441,1.0,19.022841392084956,22.2222222222,50873,22.5205,4.0,9233,25.5104,1.0,50,-0.138135,13.0,-0.936749,23.0762,11.5057471264,12.4880189495,51000,998.2505448153242,0.107537,0.0,0.23626,0.126659,0.100342,24.3607,-0.348148,0.00219451,0.564741080301,-0.137507,0.0333522,-0.676106,-0.983376,0.6320086168125272,0.0295347,11.5057471264,1.0,24.7764,0.0945408,23.8353,99.5456,0.0215343,11.0,-0.140188,0.258004,4.0,4.0,20.837658177129924,12.0,0.00358449,0.0266718,0.0225833,80.0,0.587256,180,0.000404537,0.139375,0.991375
0.0,1.214250630699098,1.0,17.577300576493144,21.9555555556,51873,22.2373,4.0,9413,26.311,1.0,51,-0.130385,10.0,-0.897794,22.9512,9.68269230769,12.1068494031,52000,1017.6442096270621,-0.0041785,0.0,0.418906,0.0395114,0.0281311,24.8613,-0.479331,0.000881762,0.465428319626,-0.129727,0.0108756,-0.67724,-0.997064,0.6113024605438113,0.0446538,9.68269230769,1.0,25.4627,0.0236186,24.1566,87.4571,-0.0114078,9.0,-0.132083,0.401919,4.0,4.0,19.402853667736053,12.0,0.00247051,0.0427226,0.0415924,80.0,0.589029,180,0.000503423,0.0987091,0.996181
0.0,1.2055679569020867,1.0,17.535640963353217,21.5319148936,52873,21.4133,4.0,9601,27.418,1.0,52,-0.135787,10.0,-0.787943,21.8457,9.03603603604,10.6328496687,53000,1037.0545846987516,0.200237,0.0,0.521091,0.0750939,0.0470117,24.5162,-0.426414,0.00430674,0.186379827618,-0.134886,0.0911713,-0.668084,-0.990705,0.6265393039211631,-0.0425857,9.03603603604,1.0,27.07,0.0410334,24.1326,84.5979,0.0121518,9.0,-0.1392,0.527808,4.0,4.0,19.367748224176466,12.0,0.0061521,-0.0464731,-0.0555146,64.0,0.592142,188,0.000907609,0.108267,0.987342
0.0,1.2486586645245552,1.0,22.425378115847707,22.8342857143,53873,22.9176,4.0,9776,25.7956,1.0,53,-0.139375,18.0,-1.53037,23.5637,15.65625,14.1700275805,54000,1061.361951906234,0.00191864,0.0,0.391992,-0.0425479,-0.0591467,24.7823,-0.402074,0.000636852,1.32545687878,-0.133749,0.0357208,-0.686884,-0.989066,0.6746913511306047,0.0126024,15.65625,1.0,25.3246,-0.103984,24.0841,70.0957,-0.0314022,13.0,-0.153507,0.445017,4.0,4.0,24.348728131502867,12.0,0.0150024,0.0119262,0.010062,100.0,0.610746,175,0.00401862,0.132339,0.991185
0.0,1.207789714448154,1.0,16.954128270037472,22.0552486188,54873,22.6998,4.0,9957,25.4388,1.0,54,-0.133419,10.0,-1.21985,23.3536,9.55238095238,12.7784883797,55000,1080.21175859496,0.0827161,0.0,0.277837,0.0168998,0.0103398,24.5239,-0.51219,0.000257691,0.497248665989,-0.132134,0.03474,-0.679744,-0.990171,0.6850488604977727,0.0443095,9.55238095238,1.0,24.9268,0.00631515,23.9452,83.1068,-0.0113041,9.0,-0.136025,0.317098,4.0,4.0,18.8469668449834,12.0,0.00216274,0.0436727,0.0432062,124.0,0.570285,181,0.00084939,0.102634,0.993518
0.0,1.211118558421731,1.0,18.447220697067678,23.2325581395,55873,21.8072,4.0,10129,27.8204,1.0,55,-0.130275,5.0,-1.08641,22.4473,5.0,12.0025912111,56000,1100.5384796969593,0.0535785,0.0,0.6532,0.0634522,0.0466532,24.1649,-0.441656,0.00343679,0.0,-0.129945,0.0227028,-0.684066,-0.997078,0.6387072848156095,-0.172568,5.0,1.0,27.2985,0.0401379,23.5337,87.0985,0.00114927,5.0,-0.131491,0.65507,4.0,4.0,20.29704654030502,12.0,0.00436901,-0.175427,-0.182813,68.0,0.588194,172,0.000308636,0.11512,0.989881
0.0,1.2411783700808883,1.0,17.547899092547596,21.5483870968,56873,22.4077,4.0,10315,26.3831,1.0,56,-0.134496,8.0,-1.07555,23.0919,7.79069767442,11.1611038582,57000,1119.9274521255866,-0.0129559,0.0,0.397948,-0.162884,-0.1809,24.6676,-0.206686,0.00049043,0.406810597315,-0.130675,0.0116151,-0.675108,-0.992508,0.6398428613319993,-0.0720556,7.79069767442,1.0,25.5131,-0.241761,23.9123,96.7387,-0.00637173,7.0,-0.146256,0.46742,4.0,4.0,19.428920323960483,12.0,0.0135008,-0.0726567,-0.0741967,68.0,0.59565,186,0.0038419,0.218485,0.988962
0.0,1.2021897425875068,1.0,18.713528512977064,23.1445086705,57873,22.5579,4.0,10488,28.4046,1.0,57,-0.134816,12.0,-1.01524,23.1816,10.8494623656,13.238887211,58000,1140.48779187724,0.0381332,0.0,0.523787,-0.0581869,-0.0701357,24.9448,-0.399043,0.000979411,0.686994961074,-0.132309,0.0139739,-0.653342,-0.990984,0.6168645992875099,-0.029106,10.8494623656,1.0,27.8093,-0.0815907,24.3228,100.307,0.0191248,10.0,-0.136742,0.52717,4.0,4.0,20.53258285485208,12.0,0.00595392,-0.0302756,-0.0337725,76.0,0.57944,173,0.00143006,0.135619,0.989417
0.0,1.23090348392725,1.0,18.04544671345502,22.6818181818,58873,23.2158,4.0,10664,26.5755,1.0,58,-0.129309,16.0,-1.28439,23.8964,14.0694444444,10.7063547979,59000,1160.4062597891316,0.0583972,0.0,0.280877,-0.0291287,-0.0341332,24.9482,-0.466274,0.00427933,0.9328330339,-0.126982,0.0160759,-0.694294,-0.98957,0.6362875029444695,-0.00403519,14.0694444444,1.0,26.0486,-0.0496528,24.3369,107.242,0.00115392,13.0,-0.131668,0.303359,4.0,4.0,19.91263770032674,12.0,0.00398105,-0.0113405,-0.0172097,60.0,0.577151,176,0.00162288,0.110591,0.992445
0.0,1.2368353474885225,1.0,17.320329890586436,22.4134078212,59873,22.0857,4.0,10843,26.636,1.0,59,-0.138016,15.0,-0.981467,22.6733,13.8082191781,13.1577043347,60000,1179.5693858321756,0.0281226,0.0,0.493043,-0.00129829,-0.015731,24.6263,-0.490792,0.00291737,0.960272995524,-0.135448,0.0215732,-0.662686,-0.98196,0.6406208630651236,0.0195814,13.8082191781,1.0,25.8928,-0.0264439,23.9952,81.5593,-0.00431837,12.0,-0.142364,0.485605,4.0,4.0,19.197786101140082,12.0,0.0085361,0.0154168,0.0091615,92.0,0.587383,179,0.00259932,0.0916252,0.990735
0.0,1.202420361340046,1.0,18.027971053496003,21.0793650794,60873,22.667,4.0,11032,26.4892,1.0,60,-0.134524,19.0,-0.785324,23.6142,16.3387096774,10.511724249,61000,1199.4390887795016,-0.175225,0.0,0.384308,0.0267688,0.0183258,25.2944,-0.499472,0.000427209,1.45849622498,-0.133071,0.0836848,-0.673499,-0.999166,0.6424996303394437,0.0116012,16.3387096774,1.0,25.574,0.00896979,24.352,104.098,-0.0295748,14.0,-0.136956,0.397378,4.0,4.0,19.872891045175493,12.0,0.00475645,0.011031,0.00976759,84.0,0.586685,189,0.00110708,0.088432,0.990513
0.0,1.200207875110209,1.0,17.458186210133135,21.5483870968,61873,21.89,4.0,11218,26.2215,1.0,61,-0.131912,7.0,-1.65956,22.654,7.0,11.9141337671,62000,1218.7561120055616,-0.0627836,0.0,0.419158,0.0249399,0.0114517,24.2669,-0.510361,0.00108238,0.0,-0.130432,0.0302035,-0.69188,-0.988712,0.6435239836573601,0.0952471,7.0,1.0,25.5328,0.00640339,23.4605,86.8712,-0.0149874,7.0,-0.135614,0.432381,4.0,4.0,19.301918068900704,12.0,0.00288167,0.0929122,0.0913807,96.0,0.579402,186,0.00117271,0.125181,0.994003
0.0,1.2158706421032548,1.0,17.9867681581527,20.6839378238,62873,22.1175,4.0,11411,25.5261,1.0,62,-0.134344,11.0,-0.803889,22.5801,10.4791666667,10.0128725975,63000,1238.5647559417412,0.119058,0.0,0.363976,0.113765,0.0952944,24.5851,-0.363071,0.00126014,0.499565783678,-0.130783,0.0623662,-0.668372,-0.990209,0.6196134798228741,0.0365981,10.4791666667,1.0,25.3146,0.09126,24.0972,105.801,0.0439456,10.0,-0.139258,0.433237,4.0,4.0,19.82225228007883,12.0,0.00373502,0.0340678,0.031973,64.0,0.58475,193,0.00198645,0.140205,0.992306
0.0,1.2028374522924423,1.0,17.449225001968443,24.4390243902,63873,23.0791,4.0,11575,26.0005,1.0,63,-0.128532,12.0,-1.04804,23.4786,10.6,14.2179014274,64000,1257.878217736259,0.171139,0.0,0.307967,0.055723,0.0403945,24.7077,-0.439721,0.000656791,0.531135823644,-0.126815,0.0697028,-0.675887,-0.997123,0.629185282625258,-0.0309309,10.6,1.0,25.5686,0.0312755,24.2688,76.8113,-0.000374056,10.0,-0.131101,0.333134,4.0,4.0,19.281247736886144,12.0,0.00632249,-0.0320467,-0.0332103,96.0,0.585021,164,0.00101347,0.10465,0.993588
0.0,1.2356973448768258,1.0,16.948539870791137,20.5979381443,64873,22.847,4.0,11769,27.3647,1.0,64,-0.129024,9.0,-1.33495,23.5136,8.24590163934,9.63954462052,65000,1276.7156537165865,0.041977,0.0,0.368097,-0.0284857,-0.0337985,24.9002,-0.459537,0.00121511,0.430620509396,-0.128175,0.0194707,-0.683907,-0.993204,0.6276645315811038,0.0647524,8.24590163934,1.0,26.7825,-0.0438295,24.2588,87.9943,-0.00084654,8.0,-0.130019,0.379275,4.0,4.0,18.811901747249067,12.0,0.00331437,0.0617533,0.0604492,68.0,0.591344,194,0.000446918,0.109786,0.997703
0.0,1.2617380265146494,1.0,17.66721226926893,23.1445086705,65873,21.3115,4.0,11942,27.0114,1.0,65,-0.13369,37.0,-2.33964,22.298,24.2142857143,12.9063741216,66000,1296.2365258736536,0.0906289,0.0,0.512647,0.0753549,0.0644277,24.4694,-0.407263,0.000348699,5.04048237622,-0.132253,0.0530364,-0.694776,-0.98893,0.6383556630462408,-0.000500059,24.2142857143,1.0,26.3762,0.055017,23.8577,89.9732,-4.96797e-06,18.0,-0.135284,0.580599,4.0,4.0,19.56730595882982,12.0,0.00492042,-0.0010285,-0.00219498,92.0,0.581326,173,0.000657942,0.220221,0.99085
0.0,1.216105254366994,1.0,16.977281897328794,21.2063492063,66873,22.8056,4.0,12131,26.784,1.0,66,-0.134508,7.0,-1.4238,23.4447,6.95138888889,11.8538169195,67000,1315.28224399779,0.0334638,0.0,0.433921,0.000230801,-0.00139048,24.7827,-0.529581,0.00277557,0.215053646767,-0.133225,0.0258763,-0.685557,-0.987824,0.6316548502072692,0.102875,6.95138888889,1.0,26.2217,-0.00292055,24.1248,92.8945,0.032225,6.0,-0.135953,0.436239,4.0,4.0,18.825042001903057,12.0,0.000667231,0.0989361,0.0947587,84.0,0.602119,189,0.000872616,0.122689,0.994983
0.0,1.4376673148944974,1.0,17.756914919242263,20.5979381443,67873,22.1806,4.0,12325,26.0101,1.0,67,-0.133263,11.0,-1.01611,23.1213,9.67307692308,11.0878960605,68000,1334.9591268319637,0.0495776,0.0,0.614195,0.11852,0.102894,24.5684,-0.348521,0.00160288,0.489157590076,-0.132122,0.0186057,-0.66713,-0.987441,0.6518587227910757,0.0426497,9.67307692308,1.0,25.618,0.0948088,23.9847,96.8802,0.102461,9.0,-0.136886,0.664697,4.0,4.0,19.846440956927836,12.0,0.00370344,0.0410053,0.0379346,68.0,0.58703,194,0.00129219,0.155325,0.994937
0.0,1.2683826750144362,1.0,18.03191869519651,21.8797814208,68873,22.8003,4.0,12508,26.9483,1.0,68,-0.136628,23.0,-1.08376,23.8114,17.5172413793,11.9583418974,69000,1354.8090901710093,-0.191768,0.0,0.338479,0.0474432,0.0389917,25.0436,-0.461185,0.000467186,2.11106591242,-0.135831,0.0960421,-0.684913,-0.989498,0.6446137651801109,-0.00754449,17.5172413793,1.0,25.9957,0.0309858,24.0565,87.9213,-0.00288728,14.0,-0.139432,0.332362,4.0,4.0,19.944915135391057,12.0,0.00398498,-0.00818055,-0.00947615,72.0,0.573181,183,0.000536999,0.103801,0.994162
0.0,1.17464804276824,1.0,18.682264558039606,21.1428571429,69873,20.3556,4.0,12697,25.8636,1.0,69,-0.133062,24.0,-2.06739,21.2226,17.9107142857,11.2181690442,70000,1375.4005564078689,-0.0903099,0.0,0.398915,0.00416605,-0.00447215,24.4921,-0.518463,0.000437874,2.37002701698,-0.131758,0.0532769,-0.691793,-0.991437,0.6362996194511652,-0.00427801,17.9107142857,1.0,25.0648,-0.00896244,23.6359,96.9504,-0.00473558,15.0,-0.13514,0.414976,4.0,4.0,20.49321222025901,12.0,0.00343923,-0.00567537,-0.00615886,64.0,0.599614,189,0.000551327,0.154036,0.99493
0.0,1.272812845185399,1.0,17.852408561855555,23.2705882353,70873,23.0655,4.0,12867,25.5269,1.0,70,-0.125444,7.0,-2.72143,23.6401,7.0,13.9084301438,71000,1395.1913520656526,0.133456,0.0,0.238255,0.00029356,-0.00413151,24.661,-0.51136,0.000854737,0.0,-0.124912,0.0624649,-0.715759,-0.99268,0.6512622088193893,-0.0903052,7.0,1.0,24.9385,-0.00644303,24.0755,100.586,-0.0476583,7.0,-0.12576,0.240998,4.0,4.0,19.776483615860343,12.0,0.0018551,-0.0917299,-0.0929444,88.0,0.587968,170,0.000207383,0.215922,0.992279
0.0,1.2884072260931134,1.0,18.089365172199905,23.6725146199,71873,22.0443,4.0,13038,25.9626,1.0,71,-0.140888,7.0,-1.82805,22.7276,6.85616438356,14.1862425777,72000,1415.1640893034637,-0.0129877,0.0,0.312603,-0.0896111,-0.0926518,24.6864,-0.379499,0.000751689,0.350922971437,-0.137778,0.0175148,-0.6814,-0.989357,0.6231217570602894,-0.0991361,6.85616438356,1.0,25.3241,-0.102358,23.9634,61.7777,-0.0293447,6.0,-0.142339,0.337529,4.0,4.0,20.000894155353308,12.0,0.00209457,-0.100383,-0.101652,84.0,0.576273,171,0.00127302,0.161434,0.989436
0.0,1.2607290828600526,1.0,18.646420092321932,23.3684210526,72873,22.4992,4.0,13209,27.3715,1.0,72,-0.135528,8.0,-1.07713,22.9126,7.07042253521,14.1726590987,73000,1435.8073515621945,0.0785003,0.0,0.528758,-0.0993312,-0.10359,25.0238,-0.344363,0.00130996,0.255857776403,-0.134724,0.0199646,-0.680221,-0.99255,0.648090023547411,-0.0806745,7.07042253521,1.0,26.9073,-0.118529,24.4309,93.9606,-0.0187052,7.0,-0.136228,0.510002,4.0,4.0,20.555239198729396,12.0,0.00385108,-0.0835856,-0.086055,100.0,0.581346,171,0.000359302,0.143353,0.991944
0.0,1.3489145888015628,1.0,19.450498341582716,22.5762711864,73873,22.6517,4.0,13386,26.1804,1.0,73,-0.142701,19.0,-0.937428,23.4062,16.4426229508,11.6078145164,74000,1457.319698765874,-0.0462349,0.0,0.590022,-0.0730652,-0.0831535,24.701,-0.392141,0.00045585,1.60454876108,-0.139491,0.0164683,-0.688789,-0.982834,0.6508136643096805,0.012634,16.4426229508,1.0,25.3352,-0.0884134,23.9362,92.4371,0.0282305,14.0,-0.144488,0.539998,4.0,4.0,21.45022659469396,12.0,0.00345238,0.0115278,0.0107075,68.0,0.585805,177,0.00121711,0.112545,0.992861
0.0,1.4119927827268839,1.0,22.151633138768375,22.3820224719,74873,23.1873,4.0,13564,27.0197,1.0,74,-0.133041,8.0,-1.18731,24.2102,8.0,11.9657804396,75000,1481.4671827405691,-0.120074,0.0,0.339922,0.0130405,0.00588742,25.4581,-0.522015,0.00174683,0.0,-0.130492,0.0577949,-0.685937,-0.991808,0.6988611146807671,0.0699325,8.0,1.0,26.1605,-0.00824747,24.5858,85.302,4.63202e-05,8.0,-0.135846,0.323646,4.0,4.0,24.262487036176026,12.0,0.00521486,0.0680723,0.0647669,64.0,0.59044,178,0.00147641,0.102248,0.984799
0.0,1.2980596628040075,1.0,19.321308622136712,21.4973262032,75873,22.3442,4.0,13751,26.625,1.0,75,-0.137602,14.0,-1.52293,23.173,12.7848101266,11.145308757,76000,1502.7334906626493,-0.0312925,0.0,0.517041,0.0748606,0.0680802,24.8281,-0.413611,0.00156746,0.740695637384,-0.136351,0.0496118,-0.680088,-0.995549,0.6523435404524207,-0.0149731,12.7848101266,1.0,25.9045,0.0610159,24.0689,81.4512,-0.0440698,12.0,-0.141074,0.534022,4.0,4.0,21.27171182539314,12.0,0.00221699,-0.0187574,-0.020279,68.0,0.596182,187,0.00115347,0.163363,0.981925
0.0,1.2969123451039195,1.0,18.89770453888923,22.404494382,76873,21.058,4.0,13929,25.9055,1.0,76,-0.134696,12.0,-1.05736,21.5143,11.0769230769,12.9256465738,77000,1523.5762226693332,0.190617,0.0,0.639685,-0.0101876,-0.018105,23.9483,-0.495667,0.00122571,0.632989926326,-0.129374,0.0818289,-0.677245,-0.997085,0.67678536567837,0.0324282,11.0769230769,1.0,25.4809,-0.0222804,23.5369,97.0021,-0.00130103,10.0,-0.139173,0.629387,4.0,4.0,20.87140224967152,12.0,0.00243991,0.0303003,0.0284549,96.0,0.599166,178,0.00291193,0.10344,0.987918
0.0,1.2660598373040557,1.0,19.178470639511943,21.8260869565,77873,22.1006,4.0,14113,25.9975,1.0,77,-0.130796,14.0,-1.33794,22.6753,12.5375,12.4049505332,78000,1545.1034451574087,0.0600626,0.0,0.562228,0.0378982,0.032545,24.9835,-0.458228,0.000797569,0.706111712125,-0.124334,0.0171676,-0.678928,-0.989194,0.7004614304751158,0.0246325,12.5375,1.0,25.4075,0.0284907,24.3675,89.0258,0.050133,11.0,-0.136283,0.559947,4.0,4.0,21.144991907291114,12.0,0.00217647,0.0230334,0.0221562,80.0,0.58047,184,0.0039837,0.116802,0.996836
0.0,1.6491633616387844,1.0,19.01692379731685,23.0057803468,78873,21.6293,4.0,14286,25.4487,1.0,78,-0.133612,9.0,-0.982415,22.3057,8.9203539823,13.2571268258,79000,1566.1164998626336,0.0428102,0.0,0.276433,0.0257762,0.0224241,24.2018,-0.492591,0.000725573,0.270744398952,-0.124978,0.0112074,-0.68708,-0.99495,0.6547377957031131,-0.050513,8.9203539823,1.0,24.8656,0.0186019,23.5666,94.2542,0.00769507,8.0,-0.139917,0.280269,4.0,4.0,21.320824954658747,12.0,0.00176038,-0.051423,-0.0524793,80.0,0.59404,173,0.00474277,0.0923504,0.987034
0.0,1.3418416772037745,1.0,20.610060536302626,22.0773480663,79873,22.3686,4.0,14467,26.5548,1.0,79,-0.137196,32.0,-0.878314,23.0827,22.5777777778,11.7475557884,80000,1588.9503215020522,-0.145487,0.0,0.632921,-0.0434122,-0.051208,24.8052,-0.44824,0.00104285,4.795780038,-0.133225,0.082141,-0.662594,-0.998222,0.6869809022173285,-0.000727964,22.5777777778,1.0,25.3239,-0.0648726,23.9305,87.4506,-0.0264566,17.0,-0.139005,0.511342,4.0,4.0,22.63888311572373,12.0,0.00395946,-0.00272771,-0.0058974,76.0,0.594554,181,0.00144997,0.105668,0.99275
0.0,1.539659632369876,1.0,21.56572818569839,22.4357541899,80873,22.7696,4.0,14646,25.7664,1.0,80,-0.134001,11.0,-1.0027,23.2766,10.4479166667,11.8411297148,81000,1612.6280194427818,0.0462364,0.0,0.32218,-0.00149483,-0.00428029,24.6763,-0.515314,0.00122536,0.497279927595,-0.130237,0.0144911,-0.697323,-0.990765,0.7321139695122838,-0.0326416,10.4479166667,1.0,25.0866,-0.00943299,24.0347,106.758,0.00937322,10.0,-0.137068,0.300292,4.0,4.0,23.83750178758055,12.0,0.00201441,-0.0338453,-0.0366723,76.0,0.591801,179,0.0017723,0.0946974,0.996126
0.0,1.3790631862357259,1.0,19.316619709134102,23.3450292398,81873,23.6783,4.0,14817,27.6563,1.0,81,-0.13542,7.0,-0.917103,24.4249,6.7972972973,12.9972204124,82000,1634.1464312346652,-0.0799607,0.0,0.517861,-0.0303638,-0.0361338,25.6664,-0.463117,0.00338449,0.402012831909,-0.129886,0.0286626,-0.666998,-0.991524,0.6396302757784724,0.113515,6.7972972973,1.0,26.8712,-0.0607439,24.8656,93.6751,0.0196889,6.0,-0.140187,0.481434,4.0,4.0,21.3353131711483,12.0,0.00459266,0.106764,0.10119,76.0,0.585064,171,0.00332899,0.0984043,0.983925
0.0,1.5628002481535077,1.0,19.610473110340536,23.8333333333,82873,22.6783,4.0,14985,26.2142,1.0,82,-0.132465,14.0,-1.11655,23.3519,12.8333333333,14.7121858573,83000,1655.8231947077438,0.149036,0.0,0.281526,0.146941,0.108412,24.5673,-0.279924,0.00213294,0.72353595177,-0.128002,0.0517238,-0.674733,-0.988834,0.677213060669601,-0.0146619,12.8333333333,1.0,25.9114,0.101408,24.0975,102.671,0.0268405,12.0,-0.13608,0.318845,4.0,4.0,21.850486419163644,12.0,0.00766022,-0.0185695,-0.021462,76.0,0.592713,168,0.0021722,0.148846,0.992971
0.0,1.3897723443806171,1.0,19.957745640538633,21.9889502762,83873,22.7622,4.0,15166,25.1359,1.0,83,-0.137356,6.0,-1.68431,23.446,6.0,10.9049073804,84000,1678.50242283009,0.0754435,0.0,0.226392,-0.0132649,-0.0214668,24.2273,-0.489933,0.00424485,0.0,-0.129135,0.0330177,-0.70498,-0.994538,0.6757773822173476,-0.129212,6.0,1.0,24.4499,-0.0305176,23.6086,95.4984,0.032001,6.0,-0.14548,0.235009,4.0,4.0,22.023295367136598,12.0,0.00322278,-0.13482,-0.144036,80.0,0.578401,181,0.00440512,0.14713,0.981628
