Total Train Time (s),Policy mu Max,Number of train steps total,Log Pis Mean,Policy log std Std,Epoch,Exploration Rewards Std,Test Rewards Min,Test Returns Max,Test Actions Min,Q Predictions Std,Test Actions Mean,V Predictions Min,Exploration Rewards Max,Q Predictions Min,Test Rewards Std,QF Loss,Exploration Returns Std,Policy Loss,VF Loss,Policy mu Mean,Test Returns Mean,Exploration Actions Max,Train Time (s),Exploration Returns Mean,Policy log std Min,Policy log std Max,Exploration Rewards Min,Test Returns Std,Q Predictions Max,Policy log std Mean,Test Actions Std,Test Rewards Mean,Number of rollouts total,Log Pis Std,V Predictions Std,Policy mu Std,Exploration Returns Max,Exploration Returns Min,Log Pis Min,Num Paths,Test Actions Max,Q Predictions Mean,Exploration Actions Mean,Test Returns Min,V Predictions Max,Sample Time (s),Epoch Time (s),Policy mu Min,Number of env steps total,Exploration Actions Std,Log Pis Max,AverageReturn,Exploration Actions Min,Exploration Rewards Mean,Test Rewards Max,V Predictions Mean,(Previous) Eval Time (s)
1544.5086473533884,1.96346,83873,-0.40801,0.301497,83,0.0,1.0,40.0,-0.963426,4.78759,-0.0674504,16.09,1.0,0.184372,0.0,0.119174,11.9456640204,2.24434,24.0414,-0.022492,38.8846153846,0.997304,17.418124198913574,16.6333333333,-1.13255,-0.0905559,1.0,0.750739280613,21.7119,-0.344304,0.122222,1.0,5384,0.733662,0.738797,0.603984,51.0,3.0,-1.83792,60,0.0648865,18.0592,0.00571779,38.0,21.8344,0.6127001233398914,19.416477406397462,-1.91744,84000,0.628397,2.89237,38.8846153846,-0.995232,1.0,1.0,19.0395,1.3856530841439962
1562.9447280168533,1.92884,84873,-0.270204,0.353503,84,0.0,1.0,41.0,-0.93826,4.61449,-0.0693509,15.4631,1.0,0.811103,0.0,1.25826,12.7161504824,2.89696,30.0722,-0.0930405,40.08,0.998823,16.472801924683154,14.6666666667,-1.24935,0.561663,1.0,0.688186021363,20.8914,-0.37677,0.125779,1.0,5453,1.05612,0.822864,0.771568,58.0,3.0,-5.09184,69,0.0560144,17.7873,0.00862823,39.0,20.5253,0.5783366654068232,18.34829522203654,-2.27551,85000,0.641405,3.27258,40.08,-0.997368,1.0,1.0,18.5451,1.2971566319465637
1582.6592001607642,2.02673,85873,-0.363906,0.334719,85,0.0,1.0,42.0,-0.947468,4.19199,-0.0676461,15.8532,1.0,0.775055,0.0,0.67091,11.3750589783,1.81042,17.0755,-0.0220683,40.6,0.995106,17.66985416226089,12.9473684211,-1.13737,0.384633,1.0,1.09544511501,20.5054,-0.363056,0.123581,1.0,5529,0.841755,0.546457,0.625993,51.0,3.0,-2.61934,76,0.0526132,18.0586,0.00538047,39.0,19.6065,0.5902119781821966,19.646125903353095,-1.87854,86000,0.628328,2.94161,40.6,-0.998274,1.0,1.0,17.9652,1.3860597629100084
1601.9099987028167,1.93446,86873,-0.290293,0.383407,86,0.0,1.0,41.0,-0.952068,3.54123,-0.0673776,16.6367,1.0,0.757111,0.0,1.1649,10.7443079731,2.12286,17.8734,0.0249565,39.6153846154,0.999195,17.327242306433618,12.6582278481,-1.24171,-0.132239,1.0,0.835598499323,21.3662,-0.417273,0.122193,1.0,5608,0.784368,0.518444,0.614435,45.0,3.0,-1.92703,79,0.0601041,18.4717,0.00246734,38.0,20.3756,0.6168802147731185,19.39994557760656,-1.93939,87000,0.627155,2.30721,39.6153846154,-0.999454,1.0,1.0,18.5596,1.4558230563998222
1621.4172012517229,1.86036,87873,-0.342837,0.29388,87,0.0,1.0,42.0,-0.940193,3.93678,-0.0668891,15.9566,1.0,0.669148,0.0,1.30362,12.7657033469,1.68609,12.9389,0.0446808,40.32,0.996019,17.55236521549523,16.4098360656,-1.23854,0.208974,1.0,1.0476640683,21.9485,-0.303714,0.117452,1.0,5669,0.875922,0.723521,0.583119,56.0,3.0,-2.1707,61,0.0463396,18.1185,-0.0105706,39.0,20.9749,0.59495650511235,19.45444750972092,-1.92026,88000,0.627981,2.47446,40.32,-0.998506,1.0,1.0,18.6164,1.3071257891133428
1640.5730759687722,1.99201,88873,-0.273508,0.362961,88,0.0,1.0,44.0,-0.935047,4.91165,-0.0624708,16.8559,1.0,0.937841,0.0,0.148644,9.45255377607,2.37086,31.8101,0.0316419,41.32,0.999106,17.11248518899083,11.5517241379,-1.30063,0.357362,1.0,1.25602547745,20.9094,-0.357119,0.11203,1.0,5756,0.763819,0.555673,0.639638,50.0,3.0,-1.58953,87,0.0420595,17.8202,0.00461965,39.0,20.1002,0.5978753380477428,19.070573247037828,-1.6088,89000,0.624443,2.70696,41.32,-0.997088,1.0,1.0,18.6537,1.3602127199992537
1658.9060213994235,1.74319,89873,-0.287397,0.432455,89,0.0,1.0,42.0,-0.975521,4.38248,-0.0727412,16.4657,1.0,0.665214,0.0,1.09225,9.84188363497,2.30707,24.5012,0.00293488,40.24,0.999928,16.297896834090352,13.5945945946,-1.48483,-0.0193752,1.0,0.9068627239,20.5957,-0.422819,0.137769,1.0,5830,0.793112,0.493589,0.571042,41.0,3.0,-2.61437,74,0.0466271,18.0445,-0.00359218,39.0,19.788,0.585809538140893,18.330046743154526,-1.85189,90000,0.642622,2.39923,40.24,-0.999999,1.0,1.0,18.591,1.4463403709232807
1678.4086568690836,2.1353,90873,-0.276699,0.340553,90,0.0,1.0,43.0,-0.95895,4.61854,-0.0642151,16.8065,1.0,0.728974,0.0,0.737502,12.6824397073,3.07518,21.8907,0.0237297,40.96,0.999895,17.524291428737342,13.9718309859,-1.17305,-0.121599,1.0,1.14821600755,21.5384,-0.387059,0.108707,1.0,5901,0.928434,0.539696,0.653913,61.0,3.0,-1.85395,71,0.0438372,17.6517,-0.00905733,39.0,21.0254,0.5797093147411942,19.554137918166816,-1.90366,91000,0.636192,3.0514,40.96,-0.999331,1.0,1.0,18.3254,1.4501371746882796
1697.7836487097666,1.85355,91873,-0.422592,0.289196,91,0.0,1.0,42.0,-0.036599,4.22939,0.0706563,15.2528,1.0,0.474582,0.0,0.0395193,9.66993199412,1.29642,19.5369,0.0151914,40.0,0.998778,17.388302558101714,12.256097561,-1.12774,0.208403,1.0,0.960768922831,21.0453,-0.281887,0.122569,1.0,5983,0.703969,0.594642,0.581562,47.0,3.0,-2.20942,82,0.934084,18.022,-0.00690414,39.0,20.464,0.5997785832732916,19.387685826979578,-2.06773,92000,0.635774,2.41971,40.0,-0.999145,1.0,1.0,18.1766,1.3996046856045723
1717.5932682259008,1.75649,92873,-0.452744,0.270501,92,0.0,1.0,63.0,-0.971531,2.84263,0.030534,14.9508,1.0,1.11914,0.0,0.0481652,8.51437129027,1.6045,9.75732,-0.0595163,48.7619047619,0.997345,17.813367343507707,12.3766233766,-1.00403,0.0286042,1.0,5.19069462188,21.767,-0.285637,0.130235,1.0,6060,0.715208,0.924119,0.473217,34.0,3.0,-2.4698,77,0.938127,18.7938,0.00957082,43.0,21.1672,0.588117940351367,19.788680772297084,-1.86491,93000,0.628428,2.53455,48.7619047619,-0.998926,1.0,1.0,18.3767,1.3871954884380102
1736.8619881756604,1.88928,93873,-0.268941,0.343491,93,0.0,1.0,42.0,-0.94791,4.83472,-0.0695603,14.6651,1.0,0.700228,0.0,0.0526747,14.37843535,2.59656,25.4043,-0.0139674,40.08,0.999855,17.304105590097606,15.1029411765,-1.16897,0.767187,1.0,0.890842298053,20.992,-0.368024,0.126882,1.0,6128,0.960354,0.7044,0.719383,61.0,3.0,-2.90964,68,0.0509583,17.4535,-0.00767543,39.0,19.8608,0.5818861108273268,19.29770176950842,-2.06316,94000,0.631271,4.09746,40.08,-0.999848,1.0,1.0,17.8253,1.4117100685834885
1755.972285721451,1.87912,94873,-0.328871,0.319195,94,0.0,1.0,41.0,-0.946016,5.50337,-0.0681293,14.5301,1.0,0.475963,0.0,2.33731,12.7906321134,2.64761,34.3297,-0.0105373,39.2692307692,0.996436,17.151203638873994,13.3376623377,-1.18873,0.260755,1.0,0.762470292369,21.4895,-0.34597,0.118664,1.0,6205,0.836164,0.869251,0.617124,57.0,3.0,-1.71283,77,0.0602595,17.0287,-0.00167485,38.0,20.7415,0.5677851736545563,19.100550942122936,-2.15195,95000,0.642253,2.88977,39.2692307692,-0.999137,1.0,1.0,17.9159,1.3815621295943856
1775.2763832351193,1.55357,95873,-0.347466,0.32335,95,0.0,1.0,66.0,-0.898054,4.6469,0.00797428,15.2132,1.0,0.737287,0.0,2.03653,10.5465905403,1.86177,22.4376,0.049395,48.5238095238,0.996574,17.29229862894863,12.582278481,-1.11563,0.0808843,1.0,5.71230124272,21.4932,-0.334809,0.109592,1.0,6284,0.831782,0.724576,0.61308,49.0,3.0,-2.10164,79,0.937344,17.6012,0.00235715,43.0,20.743,0.6086193220689893,19.292876936495304,-1.93333,96000,0.637357,2.68493,48.5238095238,-0.998252,1.0,1.0,18.1378,1.391958985477686
1798.632432192564,1.87415,96873,-0.335429,0.359584,96,0.0,1.0,40.0,-0.0602724,4.89685,0.0746769,15.0018,1.0,0.925866,0.0,0.156039,13.7302725085,1.71484,21.9756,0.0179549,38.6923076923,0.999798,21.10684856120497,15.0447761194,-1.12327,0.402438,1.0,0.821313711695,21.5438,-0.366516,0.142338,1.0,6351,0.82754,0.88733,0.61076,55.0,3.0,-2.28874,67,0.943825,17.632,0.0137279,38.0,20.7797,0.629672709852457,23.14047560840845,-1.67997,97000,0.626517,3.47243,38.6923076923,-0.99662,1.0,1.0,18.3685,1.4039543373510242
1818.2860231176019,1.97816,97873,-0.285711,0.412399,97,0.0,1.0,42.0,-0.0483426,4.41764,0.0669581,15.726,1.0,0.955695,0.0,0.5859,14.1127154121,2.17842,14.0871,0.0509608,39.8461538462,0.996379,17.541717662476003,13.5135135135,-1.3959,0.130707,1.0,1.02628185109,20.6768,-0.428391,0.106773,1.0,6425,0.941065,0.598329,0.655545,71.0,3.0,-2.60797,74,0.929099,17.9795,0.0215752,38.0,19.716,0.5842194259166718,19.74734611157328,-1.88958,98000,0.638596,2.74626,39.8461538462,-0.998046,1.0,1.0,18.1388,1.621409023180604
1842.7821866404265,1.82511,98873,-0.233,0.405601,98,0.0,1.0,42.0,-0.943426,4.90156,-0.0642448,16.2348,1.0,0.667981,0.0,1.75392,14.0301788,2.45847,27.0186,0.0314329,40.44,0.996346,22.41975083388388,15.2153846154,-1.33445,0.0868729,1.0,0.983056458196,21.7851,-0.457704,0.107878,1.0,6490,0.907485,0.901174,0.68165,58.0,3.0,-2.93309,65,0.0413496,17.4741,-0.018206,39.0,22.0786,0.5915719149634242,24.539117499254644,-2.10722,99000,0.626565,2.58939,40.44,-0.999143,1.0,1.0,18.8847,1.5277947504073381
1862.9162478828803,1.95062,99873,-0.274031,0.390164,99,0.0,1.0,43.0,-0.0278967,3.53213,0.0704668,16.3751,1.0,0.80624,0.0,0.00524597,10.1873718092,1.97839,15.8652,-0.0292601,40.2,0.997821,18.133368018083274,12.5769230769,-1.15709,0.430583,1.0,1.05830052443,20.6363,-0.363734,0.120022,1.0,6568,0.823224,0.521179,0.596681,48.0,3.0,-1.75107,78,0.887422,18.2426,-0.00122027,39.0,19.8726,0.5863875113427639,20.20522387791425,-1.85472,100000,0.632174,2.93469,40.2,-0.993621,1.0,1.0,18.0337,1.4854683484882116
